time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,-5.340098139162778,4.973815277969566,25.365274426642245,0.22686616769888523,0.14715360103261776,0.0,-3.570235324020461,3.639306732543144,5.22430268952447,0.10579339197246242,0.06120941927552336,0.0,429.5479251965028,428.26100125943526,430.1141522948837,428.830591914871
4.339999999999995,-5.411851240939342,5.047056340101027,25.469881789271057,0.22904434060580847,0.14838970975817212,0.0,-3.60507485363586,3.6847994806030324,5.236433573356949,0.09463050099617232,0.06609211116503944,0.0,460.88321140366503,462.0422653171235,462.4321420533188,459.7954051769246
4.359999999999995,-5.484329071153148,5.121248690937054,25.574891751418747,0.2309371129648765,0.14973041245245788,0.0,-3.6427081677447557,3.734435602999655,5.264562641411974,0.09520030647931738,0.059950373465525036,0.0,477.1967106638758,475.7907796674946,476.5204675836697,476.6580868926559
4.379999999999995,-5.557474281751827,5.196302345825213,25.679889295868072,0.23284295767112528,0.15093025499401058,0.0,-3.671812892123168,3.7709298858162326,5.235191803520934,0.09328271597971,0.06124271416517465,0.0,421.1482257201833,421.4862681763092,422.8630010860035,422.37524335743154
4.399999999999994,-5.6312169340420875,5.272107619944308,25.7843799162227,0.23472424283474957,0.15215511212670485,0.0,-3.7024523369028577,3.809597526093281,5.213870231942035,0.08769150072179151,0.06131820443748476,0.0,430.02523996694134,430.0472425348375,430.9518139426816,429.5389863364316
4.419999999999994,-5.705573343457225,5.348686020157396,25.88843167801615,0.23650329253501123,0.15338374614974892,0.0,-3.7331886046108633,3.848242495215502,5.191305947403215,0.08058943259678171,0.06344890117529249,0.0,428.8658468332636,429.4113972467991,429.7692786184713,427.9658193231495
4.439999999999993,-5.780513018347028,5.425987711488046,25.99181592842129,0.23812524196302398,0.15466112101653717,0.0,-3.760778884369473,3.8819266378495914,5.147119093110777,0.08509737582550786,0.0675469112490845,0.0,405.9527944854717,407.0580976601694,406.2765254990332,407.49347983168377
4.459999999999993,-5.856032065457435,5.504002505202113,26.09447138965848,0.23983846790601504,0.15601281895313335,0.0,-3.791125826671265,3.9195527335570883,5.118427030608291,0.08984678136325953,0.0663142623825668,0.0,422.9930468946158,422.67806645454414,421.9053522868533,423.140397687245
4.479999999999992,-5.932163848800701,5.58277618209475,26.1965698860364,0.24163790954105568,0.15736333895733434,0.0,-3.822052507655359,3.957814955706542,5.091422607183614,0.09208553448725527,0.07327626734522373,0.0,423.5926021645325,425.38883829054566,424.0797592897019,424.6635714206242
4.499999999999992,-6.008950519079626,5.662367655758232,26.29833172428817,0.24349313419879604,0.1588294570257105,0.0,-3.856614520237128,4.001332410641662,5.084761217993413,0.08688669461758827,0.07218748686072508,0.0,445.1868725134652,444.9236290000622,445.16587162623614,443.8946631726397
4.519999999999992,-6.086481748290575,5.742907157979255,26.400261310513674,0.24527235867641917,0.16027617783637726,0.0,-3.8965084008577606,4.052617811460628,5.10819740455709,0.09599609473738316,0.07462513878524193,0.0,472.7110908609124,473.27807839973707,473.0892829863803,475.19497668372827
4.539999999999991,-6.164759852730867,5.8243929061501545,26.502328973012833,0.2471972367594848,0.16183709986533668,0.0,-3.9313020431714643,4.095957005629223,5.098568845358712,0.09284770203058726,0.06292733956877913,0.0,444.93200611545365,442.0532523702887,442.75285306665376,441.98280449371384
